tone_id	bank	number	name	category
21550	PR-E	815	OvertoneScan	36:Synth Pad/Str
21551	PR-E	816	Whisper Vox	32:Vox/Choir
21552	PR-E	817	Jupiter 21	
21553	PR-E	818	Filt Strings	
21554	PR-E	819	HybStringsXV	
21555	PR-E	820	Soft Symphny	25:Orchestral
21556	PR-E	821	Wood Symphny	25:Orchestral
21557	PR-E	822	HybOrchestra	25:Orchestral
21558	PR-E	823	Brassy Symph	25:Orchestral
21559	PR-E	824	Biggie Brass	27:Ensemble Brass
21560	PR-E	825	BiggieBrass2	27:Ensemble Brass
21561	PR-E	826	LA Sax’s	30:Sax
21562	PR-E	827	Wind Wood	28:Wind
21563	PR-E	828	Lonely Oboe	28:Wind
21564	PR-E	829	Harmonica XV	13:Harmonica
21565	PR-E	830	Tooters Lead	29:Flute
21566	PR-E	831	Digi Phased	38:Synth PolyKey
21567	PR-E	832	Synth Ethics	38:Synth PolyKey
21568	PR-E	833	Harm is Fine	38:Synth PolyKey
21569	PR-E	834	D-2000	37:Synth Bellpad
21570	PR-E	835	Ackward East	38:Synth PolyKey
21571	PR-E	836	Powersoaker	34:Synth Lead
21572	PR-E	837	Mean Thing	34:Synth Lead
21573	PR-E	838	Jet Sync	34:Synth Lead
21574	PR-E	839	Crying Solo	18:Dist.Guitar
21575	PR-E	840	Southern Fry	18:Dist.Guitar
21576	PR-E	841	Strum Distrt	18:Dist.Guitar
21577	PR-E	842	Match Drive	18:Dist.Guitar
21578	PR-E	843	Stacked	18:Dist.Guitar
21579	PR-E	844	2-Stack Over	18:Dist.Guitar
21580	PR-E	845	COSM Searing	18:Dist.Guitar
21581	PR-E	846	COSM Loud Gt	18:Dist.Guitar
21582	PR-E	847	Blue Mutes	18:Dist.Guitar
21583	PR-E	848	Metal 5150	18:Dist.Guitar
21584	PR-E	849	Crunch Phase	18:Dist.Guitar
21585	PR-E	850	Alt Dist Gtr	18:Dist.Guitar
21586	PR-E	851	So nice!	16:Ac.Guitar
21587	PR-E	852	Punch Bass	19:Ac.Bass
21588	PR-E	853	COSM Bass	20:E.Bass
21589	PR-E	854	Stream Bell	14:Bell
21590	PR-E	855	Shuffle Bell	14:Bell
21591	PR-E	856	Echo Vibe	15:Mallet
21592	PR-E	857	Tremolo Vibe	15:Mallet
21593	PR-E	858	True Vibe	15:Mallet
21594	PR-E	859	Marimbula	15:Mallet
21595	PR-E	860	Hit Bitz	44:Hit
21596	PR-E	861	80s LoFi Hit	44:Hit
21597	PR-E	862	Auto Chord	44:Hit
21598	PR-E	863	3rdTeenChord	44:Hit
21599	PR-E	864	Bend a Chord	44:Hit
21600	PR-E	865	DiscreteChrd	44:Hit
21601	PR-E	866	Ambi Voices	40:Synth Seq/Pop
21602	PR-E	867	Say Yeah !	38:Synth PolyKey
21603	PR-E	868	Xcuse me	39:Synth FX
21604	PR-E	869	5ths in 4ths	39:Synth FX
21605	PR-E	870	Pretty Ugly	38:Synth PolyKey
21606	PR-E	871	Con Sequence	40:Synth Seq/Pop
21607	PR-E	872	BermudaShort	40:Synth Seq/Pop
21608	PR-E	873	Saw n’ 202	38:Synth PolyKey
21609	PR-E	874	Technoheadz	38:Synth PolyKey
21610	PR-E	875	Boss’d Synth	34:Synth Lead
21611	PR-E	876	Cross Fire	34:Synth Lead
21612	PR-E	877	Techno Cave	34:Synth Lead
21613	PR-E	878	Generator	34:Synth Lead
21614	PR-E	879	GenderBender	34:Synth Lead
21615	PR-E	880	Xtremities	34:Synth Lead
21616	PR-E	881	AM 05:59	34:Synth Lead
21617	PR-E	882	Happy Brass	27:Ensemble Brass
21618	PR-E	883	Runaway Rez	39:Synth FX
21619	PR-E	884	Dropplets	39:Synth FX
21620	PR-E	885	Indian Guru	39:Synth FX
21621	PR-E	886	Cosmic Rain	39:Synth FX
21622	PR-E	887	Trying Winds	39:Synth FX
21623	PR-E	888	Space Whiz	39:Synth FX
21624	PR-E	889	DigitalDrone	39:Synth FX
21625	PR-E	890	Space Race	39:Synth FX
21626	PR-E	891	Bowed Bell	39:Synth FX
21627	PR-E	892	X-Tension	39:Synth FX
21628	PR-E	893	DUB!!!	39:Synth FX
21629	PR-E	894	Dream Diver	39:Synth FX
21630	PR-E	895	Flashback	39:Synth FX
21631	PR-E	896	St.LoFiNoise	4:E.Piano1
21760	CMN	1	Piano 1	1:Ac.Piano
21761	CMN	2	Piano 1 w	1:Ac.Piano
21762	CMN	3	Piano 1 d	1:Ac.Piano
21763	CMN	4	Piano 1 Bright	1:Ac.Piano
21764	CMN	5	Piano 1 Amp	1:Ac.Piano
21765	CMN	6	Piano 1 w 2	1:Ac.Piano
21766	CMN	7	Piano + Str 1	1:Ac.Piano
21767	CMN	8	Piano + Str 2	1:Ac.Piano
21768	CMN	9	Piano + Choir 1	1:Ac.Piano
21769	CMN	10	Piano + Choir 2	1:Ac.Piano
21770	CMN	11	Piano + Pad 1	1:Ac.Piano
21771	CMN	12	Piano + Pad 2	1:Ac.Piano
21772	CMN	13	Healing Piano	1:Ac.Piano
21773	CMN	14	Piano Vib	1:Ac.Piano
21774	CMN	15	Piano Dly	1:Ac.Piano
21775	CMN	16	Piano 2	1:Ac.Piano
21776	CMN	17	Piano 2 w	1:Ac.Piano
21777	CMN	18	JD Piano	1:Ac.Piano
21778	CMN	19	JD Piano w	1:Ac.Piano
21779	CMN	20	Piano 3	3:E.Grand Piano
21780	CMN	21	Piano 3 w	3:E.Grand Piano
21781	CMN	22	Piano 3 w 2	3:E.Grand Piano
21782	CMN	23	Honky-tonk	2:Pop Piano
21783	CMN	24	Honky-tonk w	2:Pop Piano
21784	CMN	25	Honky-tonk w 2	2:Pop Piano
21785	CMN	26	E.Piano 1	4:E.Piano1
21786	CMN	27	E.Piano 1 w	4:E.Piano1
21787	CMN	28	E.Piano 1 Trem	4:E.Piano1
21788	CMN	29	Detuned EP 1	4:E.Piano1
21789	CMN	30	Vintage EP	4:E.Piano1
21790	CMN	31	60s E.Piano	4:E.Piano1
21791	CMN	32	60s E.Piano w	4:E.Piano1
21792	CMN	33	60s E.Piano Trem	4:E.Piano1
21793	CMN	34	Tremolo EP	4:E.Piano1
21794	CMN	35	Tremolo EP w	4:E.Piano1
21795	CMN	36	Curly Wurly	4:E.Piano1
21796	CMN	37	Sinus EP	4:E.Piano1
21797	CMN	38	E.Piano 2	5:E.Piano2
21798	CMN	39	E.Piano 2 w	5:E.Piano2
21799	CMN	40	Detuned EP 2	5:E.Piano2
21800	CMN	41	St.FM EP	5:E.Piano2
21801	CMN	42	St.FM EP w	5:E.Piano2
21802	CMN	43	EP Legend	5:E.Piano2
21803	CMN	44	EP Legend w	5:E.Piano2
21804	CMN	45	EP Phaser 1	5:E.Piano2
21805	CMN	46	EP Phaser 2	5:E.Piano2
21806	CMN	47	EP Phaser 3	5:E.Piano2
21807	CMN	48	EP Belle	5:E.Piano2
21808	CMN	49	Harpsichord	9:Harpsichord
21809	CMN	50	Coupled Harpsi.	9:Harpsichord
21810	CMN	51	Harpsichord w	9:Harpsichord
21811	CMN	52	Harpsichord w 2	9:Harpsichord
21812	CMN	53	Harpsichord o	9:Harpsichord
21813	CMN	54	Clav 1	10:Clav
21814	CMN	55	Clav 1 w	10:Clav
21815	CMN	56	Clav 1 Phaser	10:Clav
21816	CMN	57	Clav 2	10:Clav
21817	CMN	58	Clav 2 w	10:Clav
21818	CMN	59	Pulse Clav 1	10:Clav
21819	CMN	60	Pulse Clav 1 w	10:Clav
21820	CMN	61	Pulse Clav 1 w 2	10:Clav
21821	CMN	62	Pulse Clav 2	10:Clav
21822	CMN	63	Biting Clav	10:Clav
21823	CMN	64	Analog Clav	10:Clav
21824	CMN	65	Celesta	11:Celesta
21825	CMN	66	Celesta w	11:Celesta
21826	CMN	67	Glockenspiel	15:Mallet
21827	CMN	68	Glockenspiel w	15:Mallet
21828	CMN	69	Music Box	22:Plucked/Stroke
21829	CMN	70	Music Box w	22:Plucked/Stroke
21830	CMN	71	Pops Seq 1	22:Plucked/Stroke
21831	CMN	72	Pops Seq 1 Atk	22:Plucked/Stroke
21832	CMN	73	Vibraphone	15:Mallet
21833	CMN	74	Vibraphone w	15:Mallet
21834	CMN	75	Vibraphone w 2	15:Mallet
21835	CMN	76	Vibraphone Trem	15:Mallet
21836	CMN	77	Jazz Vib	15:Mallet
21837	CMN	78	Jazz Vib w	15:Mallet
21838	CMN	79	Marimba	15:Mallet
21839	CMN	80	Marimba w	15:Mallet
21840	CMN	81	Marimba w 2	15:Mallet
21841	CMN	82	Bs Marimba 1	15:Mallet
21842	CMN	83	Bs Marimba 2	15:Mallet
21843	CMN	84	Xylophone 1	15:Mallet
21844	CMN	85	Xylophone 1 w	15:Mallet
21845	CMN	86	Xylophone 1 w 2	15:Mallet
21846	CMN	87	Xylophone 2	15:Mallet
21847	CMN	88	Kalimbells	15:Mallet
21848	CMN	89	Pops Seq 2	15:Mallet
21849	CMN	90	Pops Seq 2 w	15:Mallet
21850	CMN	91	Pops Seq 2 Atk	15:Mallet
21851	CMN	92	Pops Seq 3	15:Mallet
21852	CMN	93	Pops Seq 3 Atk	15:Mallet
21853	CMN	94	Ethno Keys	15:Mallet
21854	CMN	95	Ethno Keys Dly	15:Mallet
21855	CMN	96	Toy Box	15:Mallet
21856	CMN	97	Tubular Bells	14:Bell
21857	CMN	98	Tubular Bells w	14:Bell
21858	CMN	99	Church Bell	14:Bell
21859	CMN	100	Church Bell w	14:Bell
21860	CMN	101	Carillon	14:Bell
21861	CMN	102	Carillon w	14:Bell
21862	CMN	103	Santur	15:Mallet
21863	CMN	104	Santur w	15:Mallet
21864	CMN	105	Organ 1	6:E.Organ
21865	CMN	106	Organ 1 Rtry	6:E.Organ
21866	CMN	107	Tremolo Organ	6:E.Organ
21867	CMN	108	Tremolo Organ w	6:E.Organ
21868	CMN	109	60s Organ	6:E.Organ
21869	CMN	110	60s Organ Cho	6:E.Organ
21870	CMN	111	Organ 2	6:E.Organ
21871	CMN	112	Organ 2 Rtry	6:E.Organ
21872	CMN	113	Ana Organ 1	6:E.Organ
21873	CMN	114	Ana Organ 1 Rtry	6:E.Organ
21874	CMN	115	Ana Organ 2	6:E.Organ
21875	CMN	116	Ana Organ 3	6:E.Organ
21876	CMN	117	Ana Organ 4	6:E.Organ
21877	CMN	118	Perc.Organ 1	6:E.Organ
21878	CMN	119	Perc.Organ 1Rtry	6:E.Organ
21879	CMN	120	Chorus Organ	6:E.Organ
21880	CMN	121	Perc.Organ 2	6:E.Organ
21881	CMN	122	E.Organ 1	6:E.Organ
21882	CMN	123	E.Organ 1 w	6:E.Organ
21883	CMN	124	E.Organ 1 Rtry	6:E.Organ
21884	CMN	125	E.Organ 2	6:E.Organ
21885	CMN	126	E.Organ 2 Trem	6:E.Organ
21886	CMN	127	E.Organ 3	6:E.Organ
21887	CMN	128	Mad Organ	6:E.Organ
22016	CMN	129	Rock Organ 1	6:E.Organ
22017	CMN	130	Rock Organ Amp	6:E.Organ
22018	CMN	131	Rock Organ 2	6:E.Organ
22019	CMN	132	Rock Organ w	6:E.Organ
22020	CMN	133	Full Organ Rtry	6:E.Organ
22021	CMN	134	Full Organ OD	6:E.Organ
22022	CMN	135	Rotary Organ	6:E.Organ
22023	CMN	136	Rotary Organ Cho	6:E.Organ
22024	CMN	137	Church Organ 1	7:Pipe Organ
22025	CMN	138	Church Organ 1 w	7:Pipe Organ
22026	CMN	139	Church Organ 2	7:Pipe Organ
22027	CMN	140	Church Organ 2 w	7:Pipe Organ
22028	CMN	141	Church Organ 3	7:Pipe Organ
22029	CMN	142	Church Organ 3 w	7:Pipe Organ
22030	CMN	143	Reed Organ	8:Reed Organ
22031	CMN	144	Reed Organ w	8:Reed Organ
22032	CMN	145	Puff Organ	7:Pipe Organ
22033	CMN	146	Puff Organ w	7:Pipe Organ
22034	CMN	147	Accordion 1	12:Accordion
22035	CMN	148	Accordion 1 w	12:Accordion
22036	CMN	149	Accordion 2	12:Accordion
22037	CMN	150	Accordion It	12:Accordion
22038	CMN	151	Vodkakordion	12:Accordion
22039	CMN	152	Harmonica	13:Harmonica
22040	CMN	153	Harmonica w	13:Harmonica
22041	CMN	154	Bandoneon	12:Accordion
22042	CMN	155	Bandoneon w	12:Accordion
22043	CMN	156	Nylon Gtr 1	16:Ac.Guitar
22044	CMN	157	Ukulele	16:Ac.Guitar
22045	CMN	158	Nylon Gtr o	16:Ac.Guitar
22046	CMN	159	Nylon Gtr 2	16:Ac.Guitar
22047	CMN	160	Nylon Gtr w	16:Ac.Guitar
22048	CMN	161	Nylon Gtr Amp	16:Ac.Guitar
22049	CMN	162	Steel-str.Gtr	16:Ac.Guitar
22050	CMN	163	Steel-str.Gtr w	16:Ac.Guitar
22051	CMN	164	Steel-str.GtrAmp	16:Ac.Guitar
22052	CMN	165	Steel-str.GtrDst	16:Ac.Guitar
22053	CMN	166	Stl Gtr Trem	16:Ac.Guitar
22054	CMN	167	12-str.Guitar	16:Ac.Guitar
22055	CMN	168	12-str.Guitar w	16:Ac.Guitar
22056	CMN	169	Mandolin	16:Ac.Guitar
22057	CMN	170	Steel+Body	16:Ac.Guitar
22058	CMN	171	Reso Guitar w	16:Ac.Guitar
22059	CMN	172	Reso Guitar Amp	16:Ac.Guitar
22060	CMN	173	Jazz Guitar	17:E.Guitar
22061	CMN	174	Jazz Guitar w	17:E.Guitar
22062	CMN	175	Jazz Guitar Atk	17:E.Guitar
22063	CMN	176	Hawaiian Gtr	17:E.Guitar
22064	CMN	177	Clean Guitar	17:E.Guitar
22065	CMN	178	Clean Guitar w	17:E.Guitar
22066	CMN	179	Clean Gtr Chorus	17:E.Guitar
22067	CMN	180	Chorus Gtr 1	17:E.Guitar
22068	CMN	181	Soft Clean Gtr	17:E.Guitar
22069	CMN	182	Soft Clean Gtr w	17:E.Guitar
22070	CMN	183	Soft Clean Atk	17:E.Guitar
22071	CMN	184	Soft Dist Gtr	17:E.Guitar
22072	CMN	185	Mid Tone Gtr	17:E.Guitar
22073	CMN	186	Mid Tone Gtr Dly	17:E.Guitar
22074	CMN	187	Mid Tone GtrTrem	17:E.Guitar
22075	CMN	188	Muted Guitar	17:E.Guitar
22076	CMN	189	Muted Guitar w	17:E.Guitar
22077	CMN	190	Muted Guitar Atk	17:E.Guitar
22078	CMN	191	Muted Guitar Dst	17:E.Guitar
22079	CMN	192	Funk Guitar 1	17:E.Guitar
22080	CMN	193	Funk Guitar 2	17:E.Guitar
22081	CMN	194	Chorus Gtr 2	17:E.Guitar
22082	CMN	195	Chorus Gtr2 Echo	17:E.Guitar
22083	CMN	196	Chorus Gtr2 Step	17:E.Guitar
22084	CMN	197	Overdrive Gtr 1	18:Dist.Guitar
22085	CMN	198	Overdrive Gtr 2	18:Dist.Guitar
22086	CMN	199	Overdrive Chorus	18:Dist.Guitar
22087	CMN	200	Guitar Pinch	18:Dist.Guitar
22088	CMN	201	Distortion Gtr 1	18:Dist.Guitar
22089	CMN	202	Distortion Gtr 2	18:Dist.Guitar
22090	CMN	203	Distortion Gtr 3	18:Dist.Guitar
22091	CMN	204	Distortion Gtr 4	18:Dist.Guitar
22092	CMN	205	Distortion Gtr 5	18:Dist.Guitar
22093	CMN	206	Gtr Feedback 1	18:Dist.Guitar
22094	CMN	207	Dist.Rhy Gtr	18:Dist.Guitar
22095	CMN	208	Dist.Rhy Gtr Amp	18:Dist.Guitar
22096	CMN	209	Gtr Harmonics	18:Dist.Guitar
22097	CMN	210	Gtr Harmonics w	18:Dist.Guitar
22098	CMN	211	Gtr Feedback 2	18:Dist.Guitar
22099	CMN	212	Gtr Feedback 2 w	18:Dist.Guitar
22100	CMN	213	Acoustic Bass	19:Ac.Bass
22101	CMN	214	Acoustic Bass w	19:Ac.Bass
22102	CMN	215	Fingered Bass	20:E.Bass
22103	CMN	216	FingeredBass Atk	20:E.Bass
22104	CMN	217	Finger Slap	20:E.Bass
22105	CMN	218	Finger Slap Atk	20:E.Bass
22106	CMN	219	Picked Bass	20:E.Bass
22107	CMN	220	Picked Bass Atk1	20:E.Bass
22108	CMN	221	Picked Bass Atk2	20:E.Bass
22109	CMN	222	Fretless Bass	20:E.Bass
22110	CMN	223	Fretless Bass w	20:E.Bass
22111	CMN	224	Slap Bass 1	20:E.Bass
22112	CMN	225	Slap Bass 1 Atk	20:E.Bass
22113	CMN	226	Slap Bass 2	20:E.Bass
22114	CMN	227	Slap Bass 2 Amp	20:E.Bass
22115	CMN	228	Synth Bass 1	21:Synth Bass
22116	CMN	229	Synth Bass 1 w	21:Synth Bass
22117	CMN	230	Warm Syn Bass	21:Synth Bass
22118	CMN	231	Synth Bass 3	21:Synth Bass
22119	CMN	232	Clav.Bass	21:Synth Bass
22120	CMN	233	Clav.Bass w	21:Synth Bass
22121	CMN	234	Hammer Bass	21:Synth Bass
22122	CMN	235	Hammer Bass Atk	21:Synth Bass
22123	CMN	236	Juno Sqr Bass	21:Synth Bass
22124	CMN	237	MKS-50 Bass	21:Synth Bass
22125	CMN	238	R&B Bass 1	21:Synth Bass
22126	CMN	239	R&B Bass 1 w	21:Synth Bass
22127	CMN	240	R&B Bass 1 Atk	21:Synth Bass
22128	CMN	241	MC202 Bass	21:Synth Bass
22129	CMN	242	Compu Bass 1	21:Synth Bass
22130	CMN	243	Compu Bass 1 Atk	21:Synth Bass
22131	CMN	244	Muffled Bass	21:Synth Bass
22132	CMN	245	R&B Bass 2	21:Synth Bass
22133	CMN	246	R&B Bass 2 w	21:Synth Bass
22134	CMN	247	R&B Bass 2 Atk	21:Synth Bass
22135	CMN	248	R&B Bass 3	21:Synth Bass
22136	CMN	249	R&B Bass 3 w	21:Synth Bass
22137	CMN	250	R&B Bass 4	21:Synth Bass                                                            24:Ensemble
22138	CMN	251	MG Bass 1	21:Synth Bass                                                               Strings
22139	CMN	252	MG Bass 1 w	21:Synth Bass                                                            24:Ensemble
22140	CMN	253	MG Bass 1 Atk	21:Synth Bass                                                               Strings
22141	CMN	254	MG Bass 2	21:Synth Bass                                                            24:Ensemble
22142	CMN	255	MG Bass 2 w	21:Synth Bass
22143	CMN	256	MG Bass 3	21:Synth Bass
22272	CMN	257	MG Bass 4	21:Synth Bass                                                            24:Ensemble
22273	CMN	258	MG Bass 5	21:Synth Bass                                                               Strings
22274	CMN	259	New Reso Bs 1	21:Synth Bass                                                            24:Ensemble
22275	CMN	260	New Reso Bs 1 w	21:Synth Bass                                                               Strings
22276	CMN	261	New Reso Bs 2	21:Synth Bass
22277	CMN	262	Reso Bass 1	21:Synth Bass
22278	CMN	263	Rubber Bass	21:Synth Bass
22279	CMN	264	Reso Bass 2	21:Synth Bass
22280	CMN	265	Reso Bass 3	21:Synth Bass
22281	CMN	266	Reso Bass 4	21:Synth Bass
22282	CMN	267	Acid Bass 1	21:Synth Bass
22283	CMN	268	Acid Bass 2	21:Synth Bass
22284	CMN	269	Acid Bass 3	21:Synth Bass                                                            24:Ensemble
22285	CMN	270	TB Bass 1	21:Synth Bass
22286	CMN	271	TB Bass 2	21:Synth Bass
22287	CMN	272	Flat Bass	21:Synth Bass
22288	CMN	273	Sub Bass	21:Synth Bass
22289	CMN	274	Sub Bass Atk	21:Synth Bass
22290	CMN	275	Garage Bass	21:Synth Bass
22291	CMN	276	Synth Bass 2	21:Synth Bass
22292	CMN	277	Synth Bass 5	21:Synth Bass
22293	CMN	278	Synth Bass 4	21:Synth Bass
22294	CMN	279	Synth Bass 6	21:Synth Bass
22295	CMN	280	Rubber Syn Bs	21:Synth Bass
22296	CMN	281	Attack Pulse	21:Synth Bass
22297	CMN	282	Seq Bass	21:Synth Bass
22298	CMN	283	106 Bass 1	21:Synth Bass
22299	CMN	284	106 Bass 2	21:Synth Bass
22300	CMN	285	Juno Bass	21:Synth Bass
22301	CMN	286	Filter Env Bs	21:Synth Bass
22302	CMN	287	Unison Syn Bs	21:Synth Bass
22303	CMN	288	Unison Syn Bs w	21:Synth Bass
22304	CMN	289	Alpha Bass	21:Synth Bass
22305	CMN	290	Alpha Bass w	21:Synth Bass
22306	CMN	291	Detune Bs	21:Synth Bass
22307	CMN	292	Detune Bs w	21:Synth Bass
22308	CMN	293	Ramp Bass	21:Synth Bass
22309	CMN	294	Ramp Bass Atk	21:Synth Bass
22310	CMN	295	Pedal Bass 1	21:Synth Bass
22311	CMN	296	Pedal Bass 2	21:Synth Bass
22312	CMN	297	Compu Bass 2	21:Synth Bass
22313	CMN	298	Sqr Bass w	21:Synth Bass
22314	CMN	299	Modular Bs 1	21:Synth Bass
22315	CMN	300	Modular Bs 2	21:Synth Bass
22316	CMN	301	Synth Bass 7	21:Synth Bass
22317	CMN	302	Pedal Bass 3	21:Synth Bass
22318	CMN	303	Monster Bass 1	21:Synth Bass
22319	CMN	304	Monster Bass 2	21:Synth Bass
22320	CMN	305	Growl Bass 1	21:Synth Bass
22321	CMN	306	Growl Bass 2	21:Synth Bass
22322	CMN	307	Violin	23:Solo Strings
22323	CMN	308	Slow Violin	23:Solo Strings
22324	CMN	309	Violin w	23:Solo Strings
22325	CMN	310	Violin Amp	23:Solo Strings
22326	CMN	311	Viola	23:Solo Strings
22327	CMN	312	Viola Amp	23:Solo Strings
22328	CMN	313	Cello	23:Solo Strings
22329	CMN	314	Cello Amp	23:Solo Strings
22330	CMN	315	Contrabass	23:Solo Strings
22331	CMN	316	Contrabass Amp	23:Solo Strings
22332	CMN	317	Tremolo Str	
22333	CMN	318	Pizzicato Str	
22334	CMN	319	Pizzicato Str w	
22335	CMN	320	Pizz	
22336	CMN	321	Pops Seq 4	
22337	CMN	322	Pops Seq 4 w	
22338	CMN	323	Harp	22:Plucked/Stroke
22339	CMN	324	Aerial Harp	22:Plucked/Stroke
22340	CMN	325	Yang Qin	15:Mallet
22341	CMN	326	Yang Qin w	15:Mallet
22342	CMN	327	Timpani	47:Percussion
22343	CMN	328	Timpani w	47:Percussion
22344	CMN	329	Timpani Low	47:Percussion
22345	CMN	330	Timpani Atk	47:Percussion
22346	CMN	331	Strings	
22347	CMN	332	Orchestra	
22348	CMN	333	60s Strings	
22349	CMN	334	Small Strings	
22350	CMN	335	Hybrid Strings	
22351	CMN	336	Small Str Stacc	
22352	CMN	337	Strings Stacc	
22353	CMN	338	Strings Stacc w	
22354	CMN	339	Strings Amp	
22355	CMN	340	Slow Strings	
22356	CMN	341	Mood Strings	
22357	CMN	342	Syn Strings 1	36:Synth Pad/Str
22358	CMN	343	Syn Strings 1 w	36:Synth Pad/Str
22359	CMN	344	Syn Strings 3	36:Synth Pad/Str
22360	CMN	345	Syn Strings 3 w	36:Synth Pad/Str
22361	CMN	346	Syn Strings 2	36:Synth Pad/Str
22362	CMN	347	Syn Strings 2 w	36:Synth Pad/Str
22363	CMN	348	Choir 1	32:Vox/Choir
22364	CMN	349	Choir 2	32:Vox/Choir
22365	CMN	350	Choir 3	32:Vox/Choir
22366	CMN	351	Voice Doos	33:Scat
22367	CMN	352	Humming	32:Vox/Choir
22368	CMN	353	Synth Voice	32:Vox/Choir
22369	CMN	354	Analog Voice 1	32:Vox/Choir
22370	CMN	355	Analog Voice 2	32:Vox/Choir
22371	CMN	356	Jazz Scat	33:Scat
22372	CMN	357	Jazz Scat w	33:Scat
22373	CMN	358	Aerial Choir	32:Vox/Choir
22374	CMN	359	Aerial Choir w	32:Vox/Choir
22375	CMN	360	DJ Soft Vox	32:Vox/Choir
22376	CMN	361	DJ Soft Vox w	32:Vox/Choir
22377	CMN	362	Syn Vox	32:Vox/Choir
22378	CMN	363	Syn Vox w	32:Vox/Choir
22379	CMN	364	VP-330 Choir	32:Vox/Choir
22380	CMN	365	VP-330 Choir w	32:Vox/Choir
22381	CMN	366	FXM Voice	32:Vox/Choir
22382	CMN	367	Cat Voice	32:Vox/Choir
22383	CMN	368	Cat Voice Wah	32:Vox/Choir
22384	CMN	369	Orchestra Hit	44:Hit
22385	CMN	370	Bass Hit	44:Hit
22386	CMN	371	Bass Hit w	44:Hit
22387	CMN	372	6th Hit	44:Hit
22388	CMN	373	6th Hit w	44:Hit
22389	CMN	374	Euro Hit	44:Hit
22390	CMN	375	Euro Hit w	44:Hit
22391	CMN	376	Cheezy Movie	44:Hit
22392	CMN	377	Cheezy Movie w	44:Hit
22393	CMN	378	Tao Hit	44:Hit
22394	CMN	379	Tao Hit w	44:Hit
22395	CMN	380	House Hit	44:Hit
22396	CMN	381	House Hit w	44:Hit
22397	CMN	382	Trumpet	26:Solo Brass
22398	CMN	383	Trumpet Echo	26:Solo Brass
22399	CMN	384	Dark Trumpet	26:Solo Brass
22528	CMN	385	Dark Trumpet w	26:Solo Brass
22529	CMN	386	Romantic Tp	26:Solo Brass
22530	CMN	387	Romantic Tp Echo	26:Solo Brass
22531	CMN	388	Trombone 1	26:Solo Brass
22532	CMN	389	Trombone 1 w	26:Solo Brass
22533	CMN	390	Trombone 2	26:Solo Brass
22534	CMN	391	Bright Tb	26:Solo Brass
22535	CMN	392	Bright Tb w	26:Solo Brass
22536	CMN	393	Tuba	26:Solo Brass
22537	CMN	394	Tuba Atk	26:Solo Brass
22538	CMN	395	Mute Trumpet 1	26:Solo Brass
22539	CMN	396	Mute Trumpet 1 w	26:Solo Brass
22540	CMN	397	Mute Trumpet 2	26:Solo Brass
22541	CMN	398	Mute Trumpet 2 w	26:Solo Brass
22542	CMN	399	French Horn 1	27:Ensemble Brass
22543	CMN	400	French Horn 1 w	27:Ensemble Brass
22544	CMN	401	French Horn 2	26:Solo Brass
22545	CMN	402	FrenchHorn2 Echo	26:Solo Brass
22546	CMN	403	Brass 1	27:Ensemble Brass
22547	CMN	404	Brass 1 w	27:Ensemble Brass
22548	CMN	405	Brass 2	27:Ensemble Brass
22549	CMN	406	Brass Atk	27:Ensemble Brass
22550	CMN	407	Brass Atk w	27:Ensemble Brass
22551	CMN	408	Synth Brass 1	35:Synth Brass
22552	CMN	409	Synth Brass 3	35:Synth Brass
22553	CMN	410	Synth Brass 3 w	35:Synth Brass
22554	CMN	411	Analog Brass 1	35:Synth Brass
22555	CMN	412	Analog Brass 1 w	35:Synth Brass
22556	CMN	413	Analog Brs 1 w 2	35:Synth Brass
22557	CMN	414	Jump Brass	35:Synth Brass
22558	CMN	415	Jump Brass Amp	35:Synth Brass
22559	CMN	416	JP8 Brass 1	35:Synth Brass
22560	CMN	417	JP8 Brass 1 w	35:Synth Brass
22561	CMN	418	Syn Brass	35:Synth Brass
22562	CMN	419	Syn Brass w	35:Synth Brass
22563	CMN	420	JP8 Brass 2	35:Synth Brass
22564	CMN	421	80’s Brass 1	35:Synth Brass
22565	CMN	422	80’s Brass 2	35:Synth Brass
22566	CMN	423	Synth Brass 2	35:Synth Brass
22567	CMN	424	Synth Brass 4	35:Synth Brass
22568	CMN	425	Analog Brass 2	35:Synth Brass
22569	CMN	426	Analog Brass 3	35:Synth Brass
22570	CMN	427	Analog Brass 3 w	35:Synth Brass
22571	CMN	428	Reso Brass	35:Synth Brass
22572	CMN	429	Poly Brass	35:Synth Brass
22573	CMN	430	Soft Brass	35:Synth Brass
22574	CMN	431	FM Brass	35:Synth Brass
22575	CMN	432	Warm Syn Brass	35:Synth Brass
22576	CMN	433	Dual Saw Brass	35:Synth Brass
22577	CMN	434	Soft Syn Brass	35:Synth Brass
22578	CMN	435	Vintage Brass	35:Synth Brass
22579	CMN	436	Vintage Brass w	35:Synth Brass
22580	CMN	437	Euro Express	35:Synth Brass
22581	CMN	438	Mix Brass	35:Synth Brass
22582	CMN	439	Brite Syn Brass	35:Synth Brass
22583	CMN	440	JP8 Brass 3	35:Synth Brass
22584	CMN	441	Synth Brass 5	35:Synth Brass
22585	CMN	442	80’s Brass 3	35:Synth Brass
22586	CMN	443	80’s Brass 4	35:Synth Brass
22587	CMN	444	Soprano Sax	30:Sax
